season,week,game_id,posteam,defteam,points_scored,points_allowed,points_scored_rolling_3,points_scored_rolling_5,points_allowed_rolling_3,points_allowed_rolling_5
2023,8,2023_08_CLE_SEA,CLE,SEA,20.0,24.0,20.333333333333332,22.0,27.666666666666668,22.4
2023,9,2023_09_ARI_CLE,CLE,ARI,27.0,0.0,26.0,21.6,26.333333333333332,22.0
2023,10,2023_10_CLE_BAL,CLE,BAL,33.0,31.0,28.666666666666668,21.6,20.666666666666668,21.4
2023,11,2023_11_PIT_CLE,CLE,PIT,13.0,10.0,26.666666666666668,27.6,18.333333333333332,22.0
2023,12,2023_12_CLE_DEN,CLE,DEN,12.0,29.0,24.333333333333332,26.4,13.666666666666666,20.6
2023,13,2023_13_CLE_LA,CLE,LA,19.0,36.0,19.333333333333332,21.0,23.333333333333332,18.8
2023,14,2023_14_JAX_CLE,CLE,JAX,31.0,27.0,14.666666666666666,20.8,25.0,21.2
2023,15,2023_15_CHI_CLE,CLE,CHI,20.0,17.0,20.666666666666668,21.6,30.666666666666668,26.6
2023,16,2023_16_CLE_HOU,CLE,HOU,36.0,22.0,23.333333333333332,19.0,26.666666666666668,23.8
2023,17,2023_17_NYJ_CLE,CLE,NYJ,37.0,20.0,29.0,23.6,22.0,26.2
2023,18,2023_18_CLE_CIN,CLE,CIN,14.0,31.0,31.0,28.6,19.666666666666668,24.4
2023,19,2023_19_CLE_HOU,CLE,HOU,14.0,45.0,29.0,27.6,24.333333333333332,23.4
2024,1,2024_01_DAL_CLE,CLE,DAL,17.0,33.0,21.666666666666668,24.2,32.0,27.0
2024,2,2024_02_CLE_JAX,CLE,JAX,18.0,13.0,15.0,23.6,36.333333333333336,30.2
2024,3,2024_03_NYG_CLE,CLE,NYG,15.0,21.0,16.333333333333332,20.0,30.333333333333332,28.4
2024,4,2024_04_CLE_LV,CLE,LV,16.0,20.0,16.666666666666668,15.6,22.333333333333332,28.6
2024,5,2024_05_CLE_WAS,CLE,WAS,13.0,34.0,16.333333333333332,16.0,18.0,26.4
2024,6,2024_06_CLE_PHI,CLE,PHI,16.0,20.0,14.666666666666666,15.8,25.0,24.2
2024,7,2024_07_CIN_CLE,CLE,CIN,14.0,21.0,15.0,15.6,24.666666666666668,21.6
2024,8,2024_08_BAL_CLE,CLE,BAL,29.0,24.0,14.333333333333334,14.8,25.0,23.2
2024,9,2024_09_LAC_CLE,CLE,LAC,10.0,27.0,19.666666666666668,17.6,21.666666666666668,23.8
2024,11,2024_11_CLE_NO,CLE,NO,14.0,35.0,17.666666666666668,16.4,24.0,25.2
2024,12,2024_12_PIT_CLE,CLE,PIT,24.0,19.0,17.666666666666668,16.6,28.666666666666668,25.4
2024,13,2024_13_CLE_DEN,CLE,DEN,32.0,41.0,16.0,18.2,27.0,25.2
2024,14,2024_14_CLE_PIT,CLE,PIT,14.0,27.0,23.333333333333332,21.8,31.666666666666668,29.2
2024,15,2024_15_KC_CLE,CLE,KC,7.0,21.0,23.333333333333332,18.8,29.0,29.8
2024,16,2024_16_CLE_CIN,CLE,CIN,6.0,24.0,17.666666666666668,18.2,29.666666666666668,28.6
2024,17,2024_17_MIA_CLE,CLE,MIA,3.0,20.0,9.0,16.6,24.0,26.4
2024,18,2024_18_CLE_BAL,CLE,BAL,10.0,35.0,5.333333333333333,12.4,21.666666666666668,26.6
2025,1,2025_01_CIN_CLE,CLE,CIN,16.0,17.0,6.333333333333333,8.0,26.333333333333332,25.4
2025,2,2025_02_CLE_BAL,CLE,BAL,17.0,41.0,9.666666666666666,8.4,24.0,23.4
2025,3,2025_03_GB_CLE,CLE,GB,13.0,10.0,14.333333333333334,10.4,31.0,27.4
2025,4,2025_04_CLE_DET,CLE,DET,10.0,34.0,15.333333333333334,11.8,22.666666666666668,24.6
2025,5,2025_05_MIN_CLE,CLE,MIN,17.0,21.0,13.333333333333334,13.2,28.333333333333332,27.4
2025,6,2025_06_CLE_PIT,CLE,PIT,9.0,23.0,13.333333333333334,14.6,21.666666666666668,24.6
2025,7,2025_07_MIA_CLE,CLE,MIA,31.0,6.0,12.0,13.2,26.0,25.8
2025,8,2025_08_CLE_NE,CLE,NE,13.0,32.0,19.0,16.0,16.666666666666668,18.8
2025,10,2025_10_CLE_NYJ,CLE,NYJ,20.0,27.0,17.666666666666668,16.0,20.333333333333332,23.2
2025,11,2025_11_BAL_CLE,CLE,BAL,,,21.333333333333332,18.0,21.666666666666668,21.8
2025,12,2025_12_CLE_LV,CLE,LV,,,,,,
2025,13,2025_13_SF_CLE,CLE,SF,,,,,,
2025,14,2025_14_TEN_CLE,CLE,TEN,,,,,,
2025,15,2025_15_CLE_CHI,CLE,CHI,,,,,,
2025,16,2025_16_BUF_CLE,CLE,BUF,,,,,,
2025,17,2025_17_PIT_CLE,CLE,PIT,,,,,,
2025,18,2025_18_CLE_CIN,CLE,CIN,,,,,,
2021,1,2021_01_DAL_TB,DAL,TB,29.0,31.0,,,,
2021,2,2021_02_DAL_LAC,DAL,LAC,20.0,17.0,,,,
2021,3,2021_03_PHI_DAL,DAL,PHI,41.0,21.0,,,,
2021,4,2021_04_CAR_DAL,DAL,CAR,36.0,28.0,30.0,30.0,23.0,23.0
2021,5,2021_05_NYG_DAL,DAL,NYG,44.0,20.0,32.333333333333336,32.333333333333336,22.0,22.0
2021,6,2021_06_DAL_NE,DAL,NE,35.0,29.0,40.333333333333336,34.0,23.0,23.4
2021,8,2021_08_DAL_MIN,DAL,MIN,20.0,16.0,38.333333333333336,35.2,25.666666666666668,23.0
2021,9,2021_09_DEN_DAL,DAL,DEN,16.0,30.0,33.0,35.2,21.666666666666668,22.8
2021,10,2021_10_ATL_DAL,DAL,ATL,43.0,3.0,23.666666666666668,30.2,25.0,24.6
2021,11,2021_11_DAL_KC,DAL,KC,9.0,19.0,26.333333333333332,31.6,16.333333333333332,19.6
2021,12,2021_12_LV_DAL,DAL,LV,33.0,36.0,22.666666666666668,24.6,17.333333333333332,19.4
2021,13,2021_13_DAL_NO,DAL,NO,27.0,17.0,28.333333333333332,24.2,19.333333333333332,20.8
2021,14,2021_14_DAL_WAS,DAL,WAS,27.0,20.0,23.0,25.6,24.0,21.0
2021,15,2021_15_DAL_NYG,DAL,NYG,21.0,6.0,29.0,27.8,24.333333333333332,19.0
2021,16,2021_16_WAS_DAL,DAL,WAS,56.0,14.0,25.0,23.4,14.333333333333334,19.6
2021,17,2021_17_ARI_DAL,DAL,ARI,22.0,25.0,34.666666666666664,32.8,13.333333333333334,18.6
2021,18,2021_18_DAL_PHI,DAL,PHI,51.0,26.0,33.0,30.6,15.0,16.4
2021,19,2021_19_SF_DAL,DAL,SF,17.0,23.0,43.0,35.4,21.666666666666668,18.2
2022,1,2022_01_TB_DAL,DAL,TB,3.0,19.0,30.0,33.4,24.666666666666668,18.8
2022,2,2022_02_CIN_DAL,DAL,CIN,20.0,17.0,23.666666666666668,29.8,22.666666666666668,21.4
2022,3,2022_03_DAL_NYG,DAL,NYG,23.0,16.0,13.333333333333334,22.6,19.666666666666668,22.0
2022,4,2022_04_WAS_DAL,DAL,WAS,25.0,10.0,15.333333333333334,22.8,17.333333333333332,20.2
2022,5,2022_05_DAL_LA,DAL,LA,22.0,10.0,22.666666666666668,17.6,14.333333333333334,17.0
2022,6,2022_06_DAL_PHI,DAL,PHI,17.0,26.0,23.333333333333332,18.6,12.0,14.4
2022,7,2022_07_DET_DAL,DAL,DET,24.0,6.0,21.333333333333332,21.4,15.333333333333334,15.8
2022,8,2022_08_CHI_DAL,DAL,CHI,49.0,29.0,21.0,22.2,14.0,13.6
2022,10,2022_10_DAL_GB,DAL,GB,28.0,31.0,30.0,27.4,20.333333333333332,16.2
2022,11,2022_11_DAL_MIN,DAL,MIN,40.0,3.0,33.666666666666664,28.0,22.0,20.4
2022,12,2022_12_NYG_DAL,DAL,NYG,28.0,20.0,39.0,31.6,21.0,19.0
2022,13,2022_13_IND_DAL,DAL,IND,54.0,19.0,32.0,33.8,18.0,17.8
2022,14,2022_14_HOU_DAL,DAL,HOU,27.0,23.0,40.666666666666664,39.8,14.0,20.4
2022,15,2022_15_DAL_JAX,DAL,JAX,34.0,40.0,36.333333333333336,35.4,20.666666666666668,19.2
2022,16,2022_16_PHI_DAL,DAL,PHI,40.0,34.0,38.333333333333336,36.6,27.333333333333332,21.0
2022,17,2022_17_DAL_TEN,DAL,TEN,27.0,13.0,33.666666666666664,36.6,32.333333333333336,27.2
2022,18,2022_18_DAL_WAS,DAL,WAS,6.0,26.0,33.666666666666664,36.4,29.0,25.8
2022,19,2022_19_DAL_TB,DAL,TB,31.0,14.0,24.333333333333332,26.8,24.333333333333332,27.2
2022,20,2022_20_DAL_SF,DAL,SF,12.0,19.0,21.333333333333332,27.6,17.666666666666668,25.4
2023,1,2023_01_DAL_NYG,DAL,NYG,40.0,0.0,16.333333333333332,23.2,19.666666666666668,21.2
2023,2,2023_02_NYJ_DAL,DAL,NYJ,30.0,10.0,27.666666666666668,23.2,11.0,14.4
2023,3,2023_03_DAL_ARI,DAL,ARI,16.0,28.0,27.333333333333332,23.8,9.666666666666666,13.8
2023,4,2023_04_NE_DAL,DAL,NE,38.0,3.0,28.666666666666668,25.8,12.666666666666666,14.2
2023,5,2023_05_DAL_SF,DAL,SF,10.0,42.0,28.0,27.2,13.666666666666666,12.0
2023,6,2023_06_DAL_LAC,DAL,LAC,20.0,17.0,21.333333333333332,26.8,24.333333333333332,16.6
2023,8,2023_08_LA_DAL,DAL,LA,43.0,20.0,22.666666666666668,22.8,20.666666666666668,20.0
2023,9,2023_09_DAL_PHI,DAL,PHI,23.0,28.0,24.333333333333332,25.4,26.333333333333332,22.0
2023,10,2023_10_NYG_DAL,DAL,NYG,49.0,17.0,28.666666666666668,26.8,21.666666666666668,22.0
2023,11,2023_11_DAL_CAR,DAL,CAR,33.0,10.0,38.333333333333336,29.0,21.666666666666668,24.8
2023,12,2023_12_WAS_DAL,DAL,WAS,45.0,10.0,35.0,33.6,18.333333333333332,18.4
2023,13,2023_13_SEA_DAL,DAL,SEA,41.0,35.0,42.333333333333336,38.6,12.333333333333334,17.0
2023,14,2023_14_PHI_DAL,DAL,PHI,33.0,13.0,39.666666666666664,38.2,18.333333333333332,20.0
2023,15,2023_15_DAL_BUF,DAL,BUF,10.0,31.0,39.666666666666664,40.2,19.333333333333332,17.0
2023,16,2023_16_DAL_MIA,DAL,MIA,20.0,22.0,28.0,32.4,26.333333333333332,19.8
2023,17,2023_17_DET_DAL,DAL,DET,20.0,19.0,21.0,29.8,22.0,22.2
2023,18,2023_18_DAL_WAS,DAL,WAS,38.0,10.0,16.666666666666668,24.8,24.0,24.0
2023,19,2023_19_GB_DAL,DAL,GB,32.0,48.0,26.0,24.2,17.0,19.0
2024,1,2024_01_DAL_CLE,DAL,CLE,33.0,17.0,30.0,24.0,25.666666666666668,26.0
2024,2,2024_02_NO_DAL,DAL,NO,19.0,44.0,34.333333333333336,28.6,25.0,23.2
2024,3,2024_03_BAL_DAL,DAL,BAL,25.0,28.0,28.0,28.4,36.333333333333336,27.6
2024,4,2024_04_DAL_NYG,DAL,NYG,20.0,15.0,25.666666666666668,29.4,29.666666666666668,29.4
2024,5,2024_05_DAL_PIT,DAL,PIT,20.0,17.0,21.333333333333332,25.8,29.0,30.4
2024,6,2024_06_DET_DAL,DAL,DET,9.0,47.0,21.666666666666668,23.4,20.0,24.2
2024,8,2024_08_DAL_SF,DAL,SF,24.0,30.0,16.333333333333332,18.6,26.333333333333332,30.2
2024,9,2024_09_DAL_ATL,DAL,ATL,21.0,27.0,17.666666666666668,19.6,31.333333333333332,27.4
2024,10,2024_10_PHI_DAL,DAL,PHI,6.0,34.0,18.0,18.8,34.666666666666664,27.2
2024,11,2024_11_HOU_DAL,DAL,HOU,10.0,34.0,17.0,16.0,30.333333333333332,31.0
2024,12,2024_12_DAL_WAS,DAL,WAS,34.0,26.0,12.333333333333334,14.0,31.666666666666668,34.4
2024,13,2024_13_NYG_DAL,DAL,NYG,27.0,20.0,16.666666666666668,19.0,31.333333333333332,30.2
2024,14,2024_14_CIN_DAL,DAL,CIN,20.0,27.0,23.666666666666668,19.6,26.666666666666668,28.2
2024,15,2024_15_DAL_CAR,DAL,CAR,30.0,14.0,27.0,19.4,24.333333333333332,28.2
2024,16,2024_16_TB_DAL,DAL,TB,26.0,24.0,25.666666666666668,24.2,20.333333333333332,24.2
2024,17,2024_17_DAL_PHI,DAL,PHI,7.0,41.0,25.333333333333332,27.4,21.666666666666668,22.2
2024,18,2024_18_WAS_DAL,DAL,WAS,19.0,23.0,21.0,22.0,26.333333333333332,25.2
2025,1,2025_01_DAL_PHI,DAL,PHI,20.0,24.0,17.333333333333332,20.4,29.333333333333332,25.8
2025,2,2025_02_NYG_DAL,DAL,NYG,40.0,37.0,15.333333333333334,20.4,29.333333333333332,25.2
2025,3,2025_03_DAL_CHI,DAL,CHI,14.0,31.0,26.333333333333332,22.4,28.0,29.8
2025,4,2025_04_GB_DAL,DAL,GB,40.0,40.0,24.666666666666668,20.0,30.666666666666668,31.2
2025,5,2025_05_DAL_NYJ,DAL,NYJ,37.0,22.0,31.333333333333332,26.6,36.0,31.0
2025,6,2025_06_DAL_CAR,DAL,CAR,27.0,30.0,30.333333333333332,30.2,31.0,30.8
2025,7,2025_07_WAS_DAL,DAL,WAS,44.0,22.0,34.666666666666664,31.6,30.666666666666668,32.0
2025,8,2025_08_DAL_DEN,DAL,DEN,24.0,44.0,36.0,32.4,24.666666666666668,29.0
2025,9,2025_09_ARI_DAL,DAL,ARI,17.0,27.0,31.666666666666668,34.4,32.0,31.6
2025,11,2025_11_DAL_LV,DAL,LV,,,28.333333333333332,29.8,31.0,29.0
2025,12,2025_12_PHI_DAL,DAL,PHI,,,,,,
2025,13,2025_13_KC_DAL,DAL,KC,,,,,,
2025,14,2025_14_DAL_DET,DAL,DET,,,,,,
2025,15,2025_15_MIN_DAL,DAL,MIN,,,,,,
2025,16,2025_16_LAC_DAL,DAL,LAC,,,,,,
2025,17,2025_17_DAL_WAS,DAL,WAS,,,,,,
2025,18,2025_18_DAL_NYG,DAL,NYG,,,,,,
2021,1,2021_01_DEN_NYG,DEN,NYG,27.0,13.0,,,,
2021,2,2021_02_DEN_JAX,DEN,JAX,23.0,13.0,,,,
2021,3,2021_03_NYJ_DEN,DEN,NYJ,26.0,0.0,,,,
2021,4,2021_04_BAL_DEN,DEN,BAL,7.0,23.0,25.333333333333332,25.333333333333332,8.666666666666666,8.666666666666666
2021,5,2021_05_DEN_PIT,DEN,PIT,19.0,27.0,18.666666666666668,18.666666666666668,12.0,12.0
2021,6,2021_06_LV_DEN,DEN,LV,24.0,34.0,17.333333333333332,20.4,16.666666666666668,15.2
2021,7,2021_07_DEN_CLE,DEN,CLE,14.0,17.0,16.666666666666668,19.8,28.0,19.4
2021,8,2021_08_WAS_DEN,DEN,WAS,17.0,10.0,19.0,18.0,26.0,20.2
2021,9,2021_09_DEN_DAL,DEN,DAL,30.0,16.0,18.333333333333332,16.2,20.333333333333332,22.2
2021,10,2021_10_PHI_DEN,DEN,PHI,13.0,30.0,20.333333333333332,20.8,14.333333333333334,20.8
2021,12,2021_12_LAC_DEN,DEN,LAC,28.0,13.0,20.0,19.6,18.666666666666668,21.4
2021,13,2021_13_DEN_KC,DEN,KC,9.0,22.0,23.666666666666668,20.4,19.666666666666668,17.2
2021,14,2021_14_DET_DEN,DEN,DET,38.0,10.0,16.666666666666668,19.4,21.666666666666668,18.2
2021,15,2021_15_CIN_DEN,DEN,CIN,10.0,15.0,25.0,23.6,15.0,18.2
2021,16,2021_16_DEN_LV,DEN,LV,13.0,17.0,19.0,19.6,15.666666666666666,18.0
2021,17,2021_17_DEN_LAC,DEN,LAC,13.0,34.0,20.333333333333332,19.6,14.0,15.4
2021,18,2021_18_KC_DEN,DEN,KC,24.0,28.0,12.0,16.6,22.0,19.6
2022,1,2022_01_DEN_SEA,DEN,SEA,16.0,17.0,16.666666666666668,19.6,26.333333333333332,20.8
2022,2,2022_02_HOU_DEN,DEN,HOU,16.0,9.0,17.666666666666668,15.2,26.333333333333332,22.2
2022,3,2022_03_SF_DEN,DEN,SF,11.0,10.0,18.666666666666668,16.4,18.0,21.0
2022,4,2022_04_DEN_LV,DEN,LV,23.0,32.0,14.333333333333334,16.0,12.0,19.6
2022,5,2022_05_IND_DEN,DEN,IND,9.0,12.0,16.666666666666668,18.0,17.0,19.2
2022,6,2022_06_DEN_LAC,DEN,LAC,16.0,19.0,14.333333333333334,15.0,18.0,16.0
2022,7,2022_07_NYJ_DEN,DEN,NYJ,9.0,16.0,16.0,15.0,21.0,16.4
2022,8,2022_08_DEN_JAX,DEN,JAX,21.0,17.0,11.333333333333334,13.6,15.666666666666666,17.8
2022,10,2022_10_DEN_TEN,DEN,TEN,10.0,17.0,15.333333333333334,15.6,17.333333333333332,19.2
2022,11,2022_11_LV_DEN,DEN,LV,16.0,22.0,13.333333333333334,13.0,16.666666666666668,16.2
2022,12,2022_12_DEN_CAR,DEN,CAR,10.0,23.0,15.666666666666666,14.4,18.666666666666668,18.2
2022,13,2022_13_DEN_BAL,DEN,BAL,9.0,10.0,12.0,13.2,20.666666666666668,19.0
2022,14,2022_14_KC_DEN,DEN,KC,28.0,34.0,11.666666666666666,13.2,18.333333333333332,17.8
2022,15,2022_15_ARI_DEN,DEN,ARI,24.0,15.0,15.666666666666666,14.6,22.333333333333332,21.2
2022,16,2022_16_DEN_LA,DEN,LA,14.0,51.0,20.333333333333332,17.4,19.666666666666668,20.8
2022,17,2022_17_DEN_KC,DEN,KC,24.0,27.0,22.0,17.0,33.333333333333336,26.6
2022,18,2022_18_LAC_DEN,DEN,LAC,31.0,28.0,20.666666666666668,19.8,31.0,27.4
2023,1,2023_01_LV_DEN,DEN,LV,16.0,17.0,23.0,24.2,35.333333333333336,31.0
2023,2,2023_02_WAS_DEN,DEN,WAS,33.0,35.0,23.666666666666668,21.8,24.0,27.6
2023,3,2023_03_DEN_MIA,DEN,MIA,20.0,70.0,26.666666666666668,23.6,26.666666666666668,31.6
2023,4,2023_04_DEN_CHI,DEN,CHI,31.0,28.0,23.0,24.8,40.666666666666664,35.4
2023,5,2023_05_NYJ_DEN,DEN,NYJ,21.0,31.0,28.0,26.2,44.333333333333336,35.6
2023,6,2023_06_DEN_KC,DEN,KC,8.0,19.0,24.0,24.2,43.0,36.2
2023,7,2023_07_GB_DEN,DEN,GB,19.0,17.0,20.0,22.6,26.0,36.6
2023,8,2023_08_KC_DEN,DEN,KC,24.0,9.0,16.0,19.8,22.333333333333332,33.0
2023,10,2023_10_DEN_BUF,DEN,BUF,24.0,22.0,17.0,20.6,15.0,20.8
2023,11,2023_11_MIN_DEN,DEN,MIN,21.0,20.0,22.333333333333332,19.2,16.0,19.6
2023,12,2023_12_CLE_DEN,DEN,CLE,29.0,12.0,23.0,19.2,17.0,17.4
2023,13,2023_13_DEN_HOU,DEN,HOU,17.0,22.0,24.666666666666668,23.4,18.0,16.0
2023,14,2023_14_DEN_LAC,DEN,LAC,24.0,7.0,22.333333333333332,23.0,18.0,17.0
2023,15,2023_15_DEN_DET,DEN,DET,17.0,42.0,23.333333333333332,23.0,13.666666666666666,16.6
2023,16,2023_16_NE_DEN,DEN,NE,23.0,26.0,19.333333333333332,21.6,23.666666666666668,20.6
2023,17,2023_17_LAC_DEN,DEN,LAC,16.0,9.0,21.333333333333332,22.0,25.0,21.8
2023,18,2023_18_DEN_LV,DEN,LV,14.0,27.0,18.666666666666668,19.4,25.666666666666668,21.2
2024,1,2024_01_DEN_SEA,DEN,SEA,20.0,26.0,17.666666666666668,18.8,20.666666666666668,22.2
2024,2,2024_02_PIT_DEN,DEN,PIT,6.0,13.0,16.666666666666668,18.0,20.666666666666668,26.0
2024,3,2024_03_DEN_TB,DEN,TB,26.0,7.0,13.333333333333334,15.8,22.0,20.2
2024,4,2024_04_DEN_NYJ,DEN,NYJ,10.0,9.0,17.333333333333332,16.4,15.333333333333334,16.4
2024,5,2024_05_LV_DEN,DEN,LV,34.0,18.0,14.0,15.2,9.666666666666666,16.4
2024,6,2024_06_LAC_DEN,DEN,LAC,16.0,23.0,23.333333333333332,19.2,11.333333333333334,14.6
2024,7,2024_07_DEN_NO,DEN,NO,33.0,10.0,20.0,18.4,16.666666666666668,14.0
2024,8,2024_08_CAR_DEN,DEN,CAR,28.0,14.0,27.666666666666668,23.8,17.0,13.4
2024,9,2024_09_DEN_BAL,DEN,BAL,10.0,41.0,25.666666666666668,24.2,15.666666666666666,14.8
2024,10,2024_10_DEN_KC,DEN,KC,14.0,16.0,23.666666666666668,24.2,21.666666666666668,21.2
2024,11,2024_11_ATL_DEN,DEN,ATL,38.0,6.0,17.333333333333332,20.2,23.666666666666668,20.8
2024,12,2024_12_DEN_LV,DEN,LV,29.0,19.0,20.666666666666668,24.6,21.0,17.4
2024,13,2024_13_CLE_DEN,DEN,CLE,41.0,32.0,27.0,23.8,13.666666666666666,19.2
2024,15,2024_15_IND_DEN,DEN,IND,31.0,13.0,36.0,26.4,19.0,22.8
2024,16,2024_16_DEN_LAC,DEN,LAC,27.0,34.0,33.666666666666664,30.6,21.333333333333332,17.2
2024,17,2024_17_DEN_CIN,DEN,CIN,24.0,30.0,33.0,33.2,26.333333333333332,20.8
2024,18,2024_18_KC_DEN,DEN,KC,38.0,0.0,27.333333333333332,30.4,25.666666666666668,25.6
2024,19,2024_19_DEN_BUF,DEN,BUF,7.0,31.0,29.666666666666668,32.2,21.333333333333332,21.8
2025,1,2025_01_TEN_DEN,DEN,TEN,20.0,12.0,23.0,25.4,20.333333333333332,21.6
2025,2,2025_02_DEN_IND,DEN,IND,28.0,29.0,21.666666666666668,23.2,14.333333333333334,21.4
2025,3,2025_03_DEN_LAC,DEN,LAC,20.0,23.0,18.333333333333332,23.4,24.0,20.4
2025,4,2025_04_CIN_DEN,DEN,CIN,28.0,3.0,22.666666666666668,22.6,21.333333333333332,19.0
2025,5,2025_05_DEN_PHI,DEN,PHI,21.0,17.0,25.333333333333332,20.6,18.333333333333332,19.6
2025,6,2025_06_DEN_NYJ,DEN,NYJ,13.0,11.0,23.0,23.4,14.333333333333334,16.8
2025,7,2025_07_NYG_DEN,DEN,NYG,33.0,32.0,20.666666666666668,22.0,10.333333333333334,16.6
2025,8,2025_08_DAL_DEN,DEN,DAL,44.0,24.0,22.333333333333332,23.0,20.0,17.2
2025,9,2025_09_DEN_HOU,DEN,HOU,18.0,15.0,30.0,27.8,22.333333333333332,17.4
2025,10,2025_10_LV_DEN,DEN,LV,10.0,7.0,31.666666666666668,25.8,23.666666666666668,19.8
2025,11,2025_11_KC_DEN,DEN,KC,,,24.0,23.6,15.333333333333334,17.8
2025,13,2025_13_DEN_WAS,DEN,WAS,,,,,,
2025,14,2025_14_DEN_LV,DEN,LV,,,,,,
2025,15,2025_15_GB_DEN,DEN,GB,,,,,,
2025,16,2025_16_JAX_DEN,DEN,JAX,,,,,,
2025,17,2025_17_DEN_KC,DEN,KC,,,,,,
2025,18,2025_18_LAC_DEN,DEN,LAC,,,,,,
2021,1,2021_01_SF_DET,DET,SF,33.0,41.0,,,,
2021,2,2021_02_DET_GB,DET,GB,17.0,35.0,,,,
2021,3,2021_03_BAL_DET,DET,BAL,17.0,19.0,,,,
2021,4,2021_04_DET_CHI,DET,CHI,14.0,24.0,22.333333333333332,22.333333333333332,31.666666666666668,31.666666666666668
2021,5,2021_05_DET_MIN,DET,MIN,17.0,19.0,16.0,16.0,26.0,26.0
2021,6,2021_06_CIN_DET,DET,CIN,11.0,34.0,16.0,19.6,20.666666666666668,27.6
2021,7,2021_07_DET_LA,DET,LA,19.0,28.0,14.0,15.2,25.666666666666668,26.2
2021,8,2021_08_PHI_DET,DET,PHI,6.0,44.0,15.666666666666666,15.6,27.0,24.8
2021,10,2021_10_DET_PIT,DET,PIT,16.0,16.0,12.0,13.4,35.333333333333336,29.8
2021,11,2021_11_DET_CLE,DET,CLE,10.0,13.0,13.666666666666666,13.8,29.333333333333332,28.2
2021,12,2021_12_CHI_DET,DET,CHI,14.0,16.0,10.666666666666666,12.4,24.333333333333332,27.0
2021,13,2021_13_MIN_DET,DET,MIN,29.0,27.0,13.333333333333334,13.0,15.0,23.4
2021,14,2021_14_DET_DEN,DET,DEN,10.0,38.0,17.666666666666668,15.0,18.666666666666668,23.2
2021,15,2021_15_ARI_DET,DET,ARI,30.0,12.0,17.666666666666668,15.8,27.0,22.0
2021,16,2021_16_DET_ATL,DET,ATL,16.0,20.0,23.0,18.6,25.666666666666668,21.2
2021,17,2021_17_DET_SEA,DET,SEA,29.0,51.0,18.666666666666668,19.8,23.333333333333332,22.6
2021,18,2021_18_GB_DET,DET,GB,37.0,30.0,25.0,22.8,27.666666666666668,29.6
2022,1,2022_01_PHI_DET,DET,PHI,35.0,38.0,27.333333333333332,24.4,33.666666666666664,30.2
2022,2,2022_02_WAS_DET,DET,WAS,36.0,27.0,33.666666666666664,29.4,39.666666666666664,30.2
2022,3,2022_03_DET_MIN,DET,MIN,24.0,28.0,36.0,30.6,31.666666666666668,33.2
2022,4,2022_04_SEA_DET,DET,SEA,45.0,48.0,31.666666666666668,32.2,31.0,34.8
2022,5,2022_05_DET_NE,DET,NE,0.0,29.0,35.0,35.4,34.333333333333336,34.2
2022,7,2022_07_DET_DAL,DET,DAL,6.0,24.0,23.0,28.0,35.0,34.0
2022,8,2022_08_MIA_DET,DET,MIA,27.0,31.0,17.0,22.2,33.666666666666664,31.2
2022,9,2022_09_GB_DET,DET,GB,15.0,9.0,11.0,20.4,28.0,32.0
2022,10,2022_10_DET_CHI,DET,CHI,31.0,30.0,16.0,18.6,21.333333333333332,28.2
2022,11,2022_11_DET_NYG,DET,NYG,31.0,18.0,24.333333333333332,15.8,23.333333333333332,24.6
2022,12,2022_12_BUF_DET,DET,BUF,25.0,28.0,25.666666666666668,22.0,19.0,22.4
2022,13,2022_13_JAX_DET,DET,JAX,40.0,14.0,29.0,25.8,25.333333333333332,23.2
2022,14,2022_14_MIN_DET,DET,MIN,34.0,23.0,32.0,28.4,20.0,19.8
2022,15,2022_15_DET_NYJ,DET,NYJ,20.0,17.0,33.0,32.2,21.666666666666668,22.6
2022,16,2022_16_DET_CAR,DET,CAR,23.0,37.0,31.333333333333332,30.0,18.0,20.0
2022,17,2022_17_CHI_DET,DET,CHI,41.0,10.0,25.666666666666668,28.4,25.666666666666668,23.8
2022,18,2022_18_DET_GB,DET,GB,20.0,16.0,28.0,31.6,21.333333333333332,20.2
2023,1,2023_01_DET_KC,DET,KC,21.0,20.0,28.0,27.6,21.0,20.6
2023,2,2023_02_SEA_DET,DET,SEA,31.0,37.0,27.333333333333332,25.0,15.333333333333334,20.0
2023,3,2023_03_ATL_DET,DET,ATL,20.0,6.0,24.0,27.2,24.333333333333332,24.0
2023,4,2023_04_DET_GB,DET,GB,34.0,20.0,24.0,26.6,21.0,17.8
2023,5,2023_05_CAR_DET,DET,CAR,42.0,24.0,28.333333333333332,25.2,21.0,19.8
2023,6,2023_06_DET_TB,DET,TB,20.0,6.0,32.0,29.6,16.666666666666668,21.4
2023,7,2023_07_DET_BAL,DET,BAL,6.0,38.0,32.0,29.4,16.666666666666668,18.6
2023,8,2023_08_LV_DET,DET,LV,26.0,14.0,22.666666666666668,24.4,22.666666666666668,18.8
2023,10,2023_10_DET_LAC,DET,LAC,41.0,38.0,17.333333333333332,25.6,19.333333333333332,20.4
2023,11,2023_11_CHI_DET,DET,CHI,31.0,26.0,24.333333333333332,27.0,30.0,24.0
2023,12,2023_12_GB_DET,DET,GB,22.0,29.0,32.666666666666664,24.8,26.0,24.4
2023,13,2023_13_DET_NO,DET,NO,33.0,28.0,31.333333333333332,25.2,31.0,29.0
